name,ticker,change,change_percent,open,high,low,close,previous_close
Cboe Russell 2000 Half BuyWrite Index,I:BXRH,-0.08,-0.0279,285.52,286.69,285.51,286.64,286.64
CBOE Russell 2000 30-Delta Buywrite V2 Index,I:BXRT,0.04,0.00922,432.08,433.82,432.06,433.65000000000003,433.65000000000003
Cboe TLT 2% OTM BuyWrite Index,I:BXTB,0.0,0.0,1874.66,1884.8700000000001,1874.66,1884.8700000000001,1884.8700000000001
Cboe 20+ Year Treasury Bond One,I:BXTW,-0.51,-0.0503,1008.91,1013.63,1006.47,1013.63,1013.63
Cboe S&P 500 2% OTM BuyWrite Index,I:BXY,8.65,0.304,2850.8,2858.21,2846.73,2847.16,2847.16
Morgan Stanley 0% STARS Cboe S&P 500 Buy,I:BYC,0.0,0.0,17.17,17.17,17.17,17.17,17.17
Cboe MSCI EAFE 2% OTM BuyWrite Index,I:BYEA,0.0,0.0,151.48,151.48,151.48,151.48,151.48
Cboe MSCI Emerging Markets 2% OTM BuyWrite Index,I:BYEF,0.0,0.0,233.19,233.19,233.19,233.19,233.19
PROSHARES ULTRASHORT MSCI BRAZIL CAPPED ETF,I:BZQIV,-0.12,-0.962,12.36,12.48,12.280000000000001,12.47,12.47
Dow Jones Canada Index,I:CADOW,-1.51,-0.22,679.96,686.66,679.7,686.1,686.1
Dow Jones Canada Index (USD),I:CADOWD,-1.9,-0.317,593.62,599.72,592.9,599.49,599.49
Cboe Validus S&P500 Dynamic Call BuyWrite Index,I:CALD,1.32,0.26,508.57,509.69,507.90000000000003,507.99,507.99
Nasdaq US CapEx Achievers Index,I:CAPEXA,1.227,0.0504,2423.95462412514,2440.82359955902,2421.72780097863,2436.59878896948,2436.59878896948
Nasdaq US CapEx Achievers Net Total Return Index,I:CAPEXAN,-2.51,-0.0946,2635.20033418267,2653.53941609124,2632.77944666406,2652.78825280956,2652.78825280956
Nasdaq US CapEx Achievers Total Return Index,I:CAPEXAT,-1.7,-0.0618,2735.28445471453,2754.32004445768,2732.77162327354,2752.64173166071,2752.64173166071
Wholesale Cannabis Price Paid by the Distributor,I:CBMKCCSI,0.0,0.0,5.01,5.01,5.01,5.01,5.01
Wholesale Cannabis Price Paid to Licensed Producer,I:CBMKCNLP,0.0,0.0,3.88,3.88,3.88,3.88,3.88
Canada Wt Avg Fed/Prov Excise Tax Paid by Lic Prod,I:CBMKETAX,0.0,0.0,1.13,1.13,1.13,1.13,1.13
SPX Gamma Weighted Dispersion,I:CDSPG,0.12,0.115,104.60000000000001,104.60000000000001,104.45,104.46000000000001,104.46000000000001
SPX Theta Weighted Dispersion,I:CDSPT,0.11,0.112,98.83,98.83,98.59,98.60000000000001,98.60000000000001
SPX Vega Weighted Dispersion,I:CDSPV,0.12,0.115,104.77,104.77,104.58,104.59,104.59
NASDAQ Clean Edge Green Energy,I:CELS,-0.00864,-0.00123,700.82006367257,705.03876670774,692.35108752179,703.86691875507,703.86691875507
Nasdaq Clean Edge Green Energy EW Index,I:CELSEW,0.0,0.0,1382.17789536504,1398.60893263953,1371.50465622982,1398.60893263953,1398.60893263953
Nasdaq Clean Edge Green Energy EW NTR Index,I:CELSEWN,0.0,0.0,1404.78649942181,1421.48630297972,1393.93867564127,1421.48630297972,1421.48630297972
Nasdaq Clean Edge Green Energy EW TR Index,I:CELSEWT,0.0,0.0,1412.91391461234,1429.71033515596,1402.00333057051,1429.71033515596,1429.71033515596
Nasdaq Clean Edge International Green Energy Index,I:CELSI,2.655,0.286,931.58665773111,935.87160858505,928.00052809143,928.37126708269,928.37126708269
Nasdaq Clean Edge International Green Energy Net Total Return Index,I:CELSIN,2.623,0.274,958.99147524236,963.40234844837,955.29995959139,955.79071777847,955.79071777847
Nasdaq Clean Edge International Green Energy Total Return Index,I:CELSIT,2.826,0.294,965.89091652973,970.33348015608,962.17287876461,962.4832573383,962.4832573383
Nasdaq Clean Edge Green Energy Net Total Return Index,I:CELSN,-0.0312,-0.00373,832.75886678123,837.77179740487,822.69549196121,836.40026624343,836.40026624343
Standard & Poors Chemicals Index,I:CEX,4.57,0.52,882.5600000000001,885.14,877.82,878.02,878.02
NASDAQ Clean Edge Green Energy Total Return,I:CEXX,-0.00969,-0.00123,785.95544610166,790.68663574341,776.45766161512,789.37243210093,789.37243210093
Dow Jones Switzerland Titans 30 Index,I:CH30,1.09,0.152,722.16,722.16,716.87,717.14,717.14
Dow Jones Switzerland Titans 30 Index (USD),I:CH30D,-2.04,-0.181,1122.8,1125.66,1115.33,1124.92,1124.92
Dow Jones Switzerland Index,I:CHDOW,0.83,0.112,742.91,743.34,738.6,739.0600000000001,739.0600000000001
Dow Jones Switzerland Index (USD),I:CHDOWD,-3.42,-0.295,1159.14,1161.04,1150.99,1160.17,1160.17
NASDAQ OMX China Technology,I:CHXN9000,-1.91,-0.125,1481.47581192342,1533.34603842692,1480.50753745169,1533.30132358059,1533.30132358059
NASDAQ OMX China Technology Net Total Return,I:CHXN9000NX,-0.711,-0.125,550.41246836912,569.68380521774,550.0414116345,569.66719231813,569.66719231813
NASDAQ OMX China Technology Total Return,I:CHXN9000X,-2.16,-0.127,1638.82554160663,1696.20498132391,1637.75442527602,1696.19866825769,1696.19866825769
Dow Jones Chile Index,I:CLDOW,-3.22,-0.392,813.0500000000001,821.2,811.62,820.9,820.9
Dow Jones Chile Index (USD),I:CLDOWD,-1.76,-0.473,367.02,373.09000000000003,367.02,372.47,372.47
CRSP ISS US Large Cap ESG Index,I:CLESG,-2.09,-0.209,988.030531,1001.584915,988.030531,1001.474902,1001.474902
CRSP ISS US Large Cap ESG Industry Balanced Index,I:CLESGB,-1.84,-0.187,973.428171,986.324808,973.428171,985.996183,985.996183
CRSP ISS US Large Cap ESG Industry Balanced Remain,I:CLESGBR,0.0398,0.00397,993.971875,1003.000454,993.971875,1002.336285,1002.336285
CRSP ISS US Large Cap ESG Industry Balanced Remain,I:CLESGBRT,-0.164,-0.0159,1022.632511,1031.920585,1022.632511,1031.441911,1031.441911
CRSP ISS US Large Cap ESG Industry Balanced Index,I:CLESGBT,-2.12,-0.209,1001.60485,1014.873355,1001.60485,1014.769406,1014.769406
CRSP ISS US Large Cap ESG Non-Prime Index,I:CLESGNP,-0.814,-0.0871,925.578936,934.404871,925.578936,934.103958,934.103958
CRSP ISS US Large Cap ESG Non-Prime Index TR,I:CLESGNPT,-0.504,-0.0523,955.125731,964.232023,955.125731,963.585014,963.585014
CRSP ISS US Large Cap ESG Prime Index,I:CLESGP,-2.09,-0.198,1041.720834,1056.888961,1041.720834,1056.44578,1056.44578
CRSP ISS US Large Cap ESG Prime Index TR,I:CLESGPT,-2.36,-0.218,1068.362242,1083.917407,1068.362242,1083.685882,1083.685882
CRSP ISS US Large Cap ESG Remainder Index,I:CLESGR,-0.584,-0.0603,959.733073,967.991007,959.733073,967.761036,967.761036
CRSP ISS US Large Cap ESG Remainder Index TR,I:CLESGRT,-0.294,-0.0295,987.343827,995.838399,987.343827,995.294203,995.294203
CRSP ISS US Large Cap ESG Index TR,I:CLESGT,-2.06,-0.2,1016.614989,1030.560122,1016.614989,1030.35699,1030.35699
PROSHARES LONG ONLINE/SHORT STORES ETF,I:CLIXIV,-0.08,-0.21,37.160000000000004,38.1,37.13,38.050000000000004,38.050000000000004
Cboe S&P 500 95-110 Collar Index,I:CLL,4.48,0.327,1372.91,1378.3500000000001,1371.09,1371.3500000000001,1371.3500000000001
Cboe S&P 500 Risk Managed Income Index,I:CLL1M,0.26,0.154,168.56,168.75,168.42000000000002,168.46,168.46
Cboe S&P 500 3-Month Collar 95-110 Index,I:CLL3M,0.88,0.304,290.01,291.1,289.62,289.71,289.71
Cboe Russell 2000 Zero-Cost Put Spread Collar Index,I:CLLR,-0.18,-0.0551,325.18,326.48,325.16,326.47,326.47
Cboe S&P 500 Zero-Cost Put Spread Collar Index,I:CLLZ,3.84,0.265,1450.8,1455.26,1448.94,1449.6100000000001,1449.6100000000001
Nasdaq CTA Global Climate Technology Index,I:CLMTCH,0.27,0.0245,1091.37829584787,1103.7820698881,1088.19081008389,1103.39923160953,1103.39923160953
Nasdaq CTA Global Climate Technology Net Total Return Index,I:CLMTCHN,0.00539,0.000485,1098.12597429064,1110.60613362662,1094.91885925561,1110.48701472614,1110.48701472614
Nasdaq CTA Global Climate Technology Total Return Index,I:CLMTCHT,0.442,0.0397,1100.40617078477,1112.91212472745,1097.19242712675,1112.35584316855,1112.35584316855
Cboe S&P 500 Covered Combo Index,I:CMBO,5.75,0.232,2477.86,2482.26,2474.83,2475.06,2475.06
Cboe MSCI EAFE Covered Combo Index,I:CMBOEA,0.0,0.0,151.47,151.47,151.47,151.47,151.47
Cboe MSCI Emerging Markets Covered Combo Index,I:CMBOEF,0.0,0.0,232.37,232.37,232.37,232.37,232.37
CMC Crypto 200 Index by Solactive,I:CMC200,-2.7,-0.421,636.6369,642.5968,634.2753,641.8981,641.8981
CMC Crypto 200 ex BTC Index by Solactive,I:CMC200EX,-0.02,-0.00428,463.6,468.25,462.1,467.09,467.09
Cboe S&P 500 Iron Condor Index,I:CNDR,0.92,0.128,720.4300000000001,720.58,719.32,719.32,719.32
Cboe MSCI EAFE Iron Condor Index,I:CNDREA,0.0,0.0,45.99,45.99,45.99,45.99,45.99
Cboe MSCI Emerging Markets Iron Condor Index,I:CNDREF,0.0,0.0,96.92,96.92,96.92,96.92,96.92
NASDAQ Composite,I:COMP,-18.6,-0.13,14199.82631672928,14344.35218437449,14188.1043804379,14335.2771058707,14335.2771058707
NASDAQ Composite Index CAD,I:COMPCAD,-1.02,-0.0481,2099.3188777619,2121.61284225063,2097.60175110095,2118.77643925813,2118.77643925813
NASDAQ Composite Monthly Currency Hedged CAD,I:COMPCADMH,-2.49,-0.119,2071.1655788058,2092.11741490385,2069.45798686439,2090.62369802875,2090.62369802875
Cboe 3-Month 10 Delta Implied Correlation Index,I:COR10D,-0.45,-3.64,11.08,12.370000000000001,10.66,12.36,12.36
Cboe 1-Month Implied Correlation Index,I:COR1M,-1.46,-10.4,11.16,14.040000000000001,10.92,14.040000000000001,14.040000000000001
Cboe 1-Year Implied Correlation Index,I:COR1Y,-0.42,-1.65,24.61,25.43,24.57,25.43,25.43
Cboe 3-Month 30 Delta Cboe Implied Correlation Index,I:COR30D,-0.49,-3.29,13.44,14.91,13.07,14.91,14.91
Cboe 3-Month Implied Correlation Index,I:COR3M,-0.86,-4.59,16.9,18.75,16.740000000000002,18.75,18.75
Cboe 6-Month Implied Correlation Index,I:COR6M,-0.56,-2.56,20.57,21.86,20.46,21.86,21.86
Cboe 3-Month 70 Delta Cboe Implied Correlation Index,I:COR70D,-1.32,-5.1,23.34,26.03,23.19,25.87,25.87
Cboe 3-Month 90 Delta Cboe Implied Correlation Index,I:COR90D,-2.8,-6.34,39.63,44.13,38.94,44.13,44.13
Cboe 9-Month Implied Correlation Index,I:COR9M,-0.28,-1.18,22.91,23.95,22.830000000000002,23.82,23.82
ISE CTA Cloud Computing Index,I:CPQ,3.741,0.428,875.05618661377,885.19603752623,873.23572422304,874.84700963398,874.84700963398
Nasdaq CTA International Cloud Computing Index,I:CPQI,-0.113,-0.0185,606.92005187998,610.80357369109,602.20066931105,610.33701640621,610.33701640621
Nasdaq CTA International Cloud Computing Net Total Return Index,I:CPQINTR,0.128,0.0205,622.37761598929,626.35974313877,617.53840499197,625.63711344718,625.63711344718
Nasdaq CTA International Cloud Computing Total Return Index,I:CPQITR,-0.281,-0.0446,626.06052036158,630.06621165142,621.19267345116,629.74933488655,629.74933488655
ISE CTA Cloud Computing Net Total Return Index,I:CPQNTR,2.795,0.31,901.64460237657,912.09255073004,899.76882558241,902.48857389677,902.48857389677
ISE CTA Cloud Computing Total Return Index,I:CPQTR,5.524,0.573,966.01743309543,977.2113117289,964.00773539528,964.39205143947,964.39205143947
CRSP US Consumer Discretionary Index,I:CRSPCD1,-6.37,-0.157,3978.489675,4055.199662,3978.489675,4052.763492,4052.763492
CRSP US Consumer Discretionary Total Return Index,I:CRSPCDT,-3.82,-0.0821,4569.852733,4657.9649,4569.852733,4651.667309,4651.667309
CRSP US Consumer Staples Index,I:CRSPCS1,-6.31,-0.259,2405.622295,2435.350091,2405.622295,2434.310294,2434.310294
CRSP US Consumer Staples Total Return Index,I:CRSPCST,-8.34,-0.255,3229.434816,3269.340039,3229.434816,3267.813013,3267.813013
CRSP US Energy Index,I:CRSPEN1,-0.0613,-0.00519,1176.704359,1181.642456,1164.270158,1181.15728,1181.15728
CRSP US Energy Total Return Index,I:CRSPENT,-0.0914,-0.0055,1654.432459,1661.373049,1636.95595,1660.696378,1660.696378
CRSP US Financials Index,I:CRSPFN1,7.649,0.249,3077.816434,3104.773206,3073.47787,3077.26615,3077.26615
CRSP US Financials TR Index,I:CRSPFNT,12.475,0.313,3983.10088,4017.973547,3977.488289,3979.809854,3979.809854
CRSP US Health Care Index,I:CRSPHC1,-6.41,-0.168,3788.603328,3816.077976,3787.74677,3815.936473,3815.936473
CRSP US Health Care TR Index,I:CRSPHCT,-6.64,-0.146,4520.29356,4553.074367,4519.271576,4551.894771,4551.894771
CRSP US Industrials Index,I:CRSPID1,-6.74,-0.208,3215.386367,3242.056863,3215.386367,3240.439455,3240.439455
CRSP US Industrials TR Index,I:CRSPIDT,-10.0,-0.256,3869.326776,3901.419761,3869.326776,3901.362787,3901.362787
CRSP US Technology Index,I:CRSPIT1,-12.8,-0.199,6286.082935,6422.599322,6286.082935,6419.506264,6419.506264
CRSP US Technology TR Index,I:CRSPITT,-15.2,-0.206,7219.54033,7376.314448,7219.54033,7373.318488,7373.318488
CRSP US Large Cap Index,I:CRSPLC1,-0.699,-0.0204,3391.119653,3431.334889,3391.119653,3426.703954,3426.703954
CRSP US Large Cap Growth Index,I:CRSPLCG1,-5.9,-0.148,3918.208284,3988.624639,3918.208284,3986.968842,3986.968842
CRSP US Large Cap Growth TR Index,I:CRSPLCGT,-2.01,-0.0446,4437.428077,4517.169322,4437.428077,4510.631629,4510.631629
CRSP US Large Cap Growth OSV Index,I:CRSPLCGV,0.0,0.0,3955.25215,3955.25215,3955.25215,3955.25215,3955.25215
CRSP US Large Cap TR Index,I:CRSPLCT,-3.06,-0.0706,4286.827381,4337.659561,4286.827381,4333.979461,4333.979461
CRSP US Large Cap OSV Index,I:CRSPLCV,0.0,0.0,3418.407564,3418.407564,3418.407564,3418.407564,3418.407564
CRSP US Large Cap Value Index,I:CRSPLCV1,7.922,0.318,2491.837694,2507.292872,2491.54111,2492.070589,2492.070589
CRSP US Large Cap Value TR Index,I:CRSPLCVT,9.71,0.294,3305.163835,3325.66081,3304.770499,3306.268834,3306.268834
CRSP US Large Cap Value OSV Index,I:CRSPLCVV,0.0,0.0,2507.615986,2507.615986,2507.615986,2507.615986,2507.615986
CRSP US Micro Cap Index,I:CRSPMC1,-3.04,-0.132,2264.155346,2301.915234,2264.155346,2301.762381,2301.762381
CRSP US Micro Cap TR Index,I:CRSPMCT,-3.51,-0.133,2605.59996,2649.05118,2605.59996,2648.882866,2648.882866
CRSP US Mega Cap Index,I:CRSPME1,-6.46,-0.181,3514.702868,3560.96311,3514.702868,3560.395768,3560.395768
CRSP US Mega Cap Growth Index,I:CRSPMEG1,-3.64,-0.0871,4106.795075,4187.390644,4106.795075,4180.962319,4180.962319
CRSP US Mega Cap Growth TR Index,I:CRSPMEGT,-9.55,-0.2,4693.815088,4785.923684,4693.815088,4783.966324,4783.966324
CRSP US Mega Cap Growth OSV Index,I:CRSPMEGV,0.0,0.0,4144.265737,4144.265737,4144.265737,4144.265737,4144.265737
CRSP US Mega Cap TR Index,I:CRSPMET,-8.33,-0.183,4486.189712,4545.230437,4486.189712,4544.588456,4544.588456
CRSP US Mega Cap OSV Index,I:CRSPMEV,0.0,0.0,3541.32968,3541.32968,3541.32968,3541.32968,3541.32968
CRSP US Mega Cap Value Index,I:CRSPMEV1,-5.81,-0.231,2502.57406,2517.329982,2502.57406,2516.811049,2516.811049
CRSP US Mega Cap Value TR Index,I:CRSPMEVT,-6.54,-0.195,3339.416039,3359.103499,3339.416039,3357.201671,3357.201671
CRSP US Mega Cap Value OSV Index,I:CRSPMEVV,0.0,0.0,2516.406849,2516.406849,2516.406849,2516.406849,2516.406849
CRSP US Mid Cap Index,I:CRSPMI1,-9.7,-0.339,2830.859857,2859.327064,2830.859857,2857.394093,2857.394093
CRSP US Mid Cap Growth Index,I:CRSPMIG1,-5.46,-0.176,3073.161556,3105.556442,3073.161556,3104.595027,3104.595027
CRSP US Mid Cap Growth TR Index,I:CRSPMIGT,-6.5,-0.192,3358.080952,3393.479237,3358.080952,3392.963526,3392.963526
CRSP US Mid Cap Growth OSV Index,I:CRSPMIGV,0.0,0.0,3106.970122,3106.970122,3106.970122,3106.970122,3106.970122
CRSP US Mid Cap TR Index,I:CRSPMIT,-11.8,-0.343,3411.829752,3446.135861,3411.829752,3443.931554,3443.931554
CRSP US Mid Cap OSV Index,I:CRSPMIV,0.0,0.0,2860.261303,2860.261303,2860.261303,2860.261303,2860.261303
CRSP US Mid Cap Value Index,I:CRSPMIV1,10.339,0.42,2462.228245,2486.429524,2459.655378,2460.726571,2460.726571
CRSP US Mid Cap Value TR Index,I:CRSPMIVT,13.286,0.426,3122.850735,3153.53947,3119.588179,3120.771718,3120.771718
CRSP US Mid Cap Value OSV Index,I:CRSPMIVV,0.0,0.0,2486.376042,2486.376042,2486.376042,2486.376042,2486.376042
CRSP US Basic Materials Index,I:CRSPMT1,-4.39,-0.22,1980.327795,1999.860771,1980.327795,1999.666769,1999.666769
CRSP US Basic Materials Total Return Index,I:CRSPMTT,-5.29,-0.208,2523.828037,2548.719928,2523.828037,2548.178106,2548.178106
CRSP US Real Estate Index,I:CRSPRE1,2.078,0.127,1641.533626,1663.118323,1637.571066,1637.890706,1637.890706
CRSP US Real Estate Total Return Index,I:CRSPRET,1.209,0.0474,2556.226856,2589.829261,2550.058063,2552.581682,2552.581682
CRSP US Small Cap Index,I:CRSPSC1,-1.17,-0.0444,2601.936274,2635.41156,2601.936274,2634.249432,2634.249432
CRSP US Small Cap Growth Index,I:CRSPSCG1,-0.651,-0.0249,2579.613828,2620.848595,2579.613828,2619.671416,2619.671416
CRSP US Small Cap Growth TR Index,I:CRSPSCGT,-1.87,-0.0651,2825.329649,2870.488897,2825.329649,2870.359699,2870.359699
CRSP US Small Cap Growth OSV Index,I:CRSPSCGV,0.0,0.0,2608.992879,2608.992879,2608.992879,2608.992879,2608.992879
CRSP US Small Cap TR Index,I:CRSPSCT,-0.975,-0.0307,3138.940878,3179.319644,3138.940878,3177.476745,3177.476745
CRSP US Small Cap OSV Index,I:CRSPSCV,0.0,0.0,2629.938941,2629.938941,2629.938941,2629.938941,2629.938941
CRSP US Small Cap Value Index,I:CRSPSCV1,-6.42,-0.259,2452.992982,2483.840926,2452.992982,2482.656682,2482.656682
CRSP US Small Cap Value TR Index,I:CRSPSCVT,-7.6,-0.244,3075.240153,3113.906336,3075.240153,3111.979806,3111.979806
CRSP US Small Cap Value OSV Index,I:CRSPSCVV,0.0,0.0,2478.23539,2478.23539,2478.23539,2478.23539,2478.23539
CRSP US Small/Mid Cap  Index,I:CRSPSM1,-4.35,-0.158,2727.0555,2755.140147,2727.0555,2754.64957,2754.64957
CRSP US Small/Mid Cap Growth Index,I:CRSPSMG1,-1.98,-0.0678,2887.615951,2924.045963,2887.615951,2922.37646,2922.37646
CRSP US Small/Mid Cap Growth Total Return Index,I:CRSPSMGT,-1.71,-0.0537,3149.668434,3189.403313,3149.668434,3187.132461,3187.132461
CRSP US Small/Mid Cap Growth OS TEST,I:CRSPSMGV.TEST,0.0,0.0,2920.083004,2920.083004,2920.083004,2920.083004,2920.083004
CRSP US Small/Mid Cap Total Return Index,I:CRSPSMT,-4.77,-0.144,3288.303203,3322.164055,3288.303203,3321.103448,3321.103448
CRSP US Small/Mid Cap OSV Index,I:CRSPSMV,0.0,0.0,2755.818033,2755.818033,2755.818033,2755.818033,2755.818033
CRSP US Small/Mid Cap Value Index,I:CRSPSMV1,-8.28,-0.337,2437.145125,2461.428261,2437.145125,2460.615488,2460.615488
CRSP US Small/Mid Cap Value Total Return Index,I:CRSPSMVT,-10.1,-0.325,3081.642351,3112.341574,3081.642351,3110.904601,3110.904601
CRSP US Small/Mid Cap Value OSV Index,I:CRSPSMVV,0.0,0.0,2461.473218,2461.473218,2461.473218,2461.473218,2461.473218
CRSP US Small Cap Ex-Real Estate Index,I:CRSPSX1,6.631,0.233,2812.570778,2849.00962,2812.570778,2841.009699,2841.009699
CRSP US Small Cap Ex-Real Estate Total Return Inde,I:CRSPSXT,2.397,0.0744,3184.229198,3225.48073,3184.229198,3221.53423,3221.53423
CRSP US Total Market Index (AUD-hedged),I:CRSPTAH1,0.0,0.0,1944.391772,1944.391772,1944.391772,1944.391772,1944.391772
CRSP US Total Market Total Return Index (AUD-hedge,I:CRSPTAHT,0.0,0.0,2240.322771,2240.322771,2240.322771,2240.322771,2240.322771
CRSP US Total Market Index (CAD-hedged),I:CRSPTCH1,0.0,0.0,3053.034096,3053.034096,3053.034096,3053.034096,3053.034096
CRSP US Total Market TR Index (CAD-hedged),I:CRSPTCHT,0.0,0.0,3809.225277,3809.225277,3809.225277,3809.225277,3809.225277
CRSP US Telecommunications Index,I:CRSPTE1,-9.59,-0.587,1624.526443,1637.259872,1617.992337,1634.63705,1634.63705
CRSP US Telecommunications Total Return Index,I:CRSPTET,-13.5,-0.581,2310.116949,2328.224201,2300.825288,2324.375235,2324.375235
CRSP US Total Market Index,I:CRSPTM1,-3.41,-0.103,3269.404946,3308.231782,3269.404946,3307.253756,3307.253756
CRSP US Total Market Index AUD,I:CRSPTMA1,0.0,0.0,4954.037486,4954.037486,4954.037486,4954.037486,4954.037486
CRSP US Total Market Total Return Index AUD,I:CRSPTMAT,0.0,0.0,6217.224659,6217.224659,6217.224659,6217.224659,6217.224659
CRSP US Total Market Index CAD,I:CRSPTMC1,0.0,0.0,4372.808026,4372.808026,4372.808026,4372.808026,4372.808026
CRSP US Total Market Total Return Index CAD,I:CRSPTMCT,0.0,0.0,5451.797681,5451.797681,5451.797681,5451.797681,5451.797681
CRSP US Total Market TR Index,I:CRSPTMT,-4.8,-0.116,4103.046767,4151.768616,4103.046767,4151.072497,4151.072497
CRSP US Total Market OSV Index,I:CRSPTMV,0.0,0.0,3296.696647,3296.696647,3296.696647,3296.696647,3296.696647
CRSP US Utilities Index,I:CRSPUT1,9.177,0.452,2042.095841,2060.804821,2028.025245,2028.211662,2028.211662
CRSP US Utilities TR Index,I:CRSPUTT,12.647,0.424,3004.734778,3032.258043,2984.035159,2985.162433,2985.162433
PROSHARES LARGE CAP CORE PLUS ETF,I:CSMIV,0.21,0.4,52.660000000000004,52.78,52.480000000000004,52.52,52.52
PROSHARES S&P KENSHO CLEANTECH ETF,I:CTEXIV,0.38,1.181,33.0,33.0,32.15,32.17,32.17
Nasdaq Clean Edge Green Energy Custom Index,I:CUSCELS,-0.228,-0.0323,702.82806709269,706.72314642818,693.90417262109,705.70146261686,705.70146261686
Nasdaq Clean Edge Green Energy Custom Net Total Return Index,I:CUSCELSNR,-0.0583,-0.00821,707.76833861422,711.69079697797,698.78171690706,710.49013363648,710.49013363648
Nasdaq Clean Edge Green Energy Custom Gross Total Return Index,I:CUSCELSTR,-0.0827,-0.0116,709.19744034423,713.12781880236,700.19267315652,711.94902188948,711.94902188948
OMX Copenhagen Software and Computer Services GI,I:CX101010GI,0.0,0.0,7107.57018561207,7107.57018561207,7107.57018561207,7107.57018561207,7107.57018561207
OMX Copenhagen Software and Computer Services PI,I:CX101010PI,0.0,0.0,5871.56322981496,5871.56322981496,5871.56322981496,5871.56322981496,5871.56322981496
OMX Copenhagen Technology Hardware and Equipment GI,I:CX101020GI,0.0,0.0,30317.73436280615,30317.73436280615,30317.73436280615,30317.73436280615,30317.73436280615
OMX Copenhagen Technology Hardware and Equipment PI,I:CX101020PI,0.0,0.0,27248.42390970693,27248.42390970693,27248.42390970693,27248.42390970693,27248.42390970693
OMX Copenhagen Technology GI,I:CX10GI,2.19,0.0277,7943.52515781301,7955.89038084693,7909.27213393539,7912.88462029653,7912.88462029653
OMX Copenhagen Technology PI,I:CX10PI,4.82,0.0734,6599.35044017711,6609.62326470407,6570.89358963363,6570.89358963363,6570.89358963363
OMX Copenhagen Telecommunications Equipment GI,I:CX151010GI,0.0,0.0,476.19179600879,476.19179600879,476.19179600879,476.19179600879,476.19179600879
OMX Copenhagen Telecommunications Equipment PI,I:CX151010PI,0.0,0.0,470.45454545454,470.45454545454,470.45454545454,470.45454545454,470.45454545454
