,Date,Aquila Investment Management ,Alger Funds,Sentinel Asset Management,EquiTrust Life Insurance Company,Timothy Plan,Natixis Asset Management,Advanced Asset Management,Madison Mosaic,Direxion Funds,Semper Capital Management,"Scout Investments, Inc.",Selected Funds,Saratoga Capital  Management,Value Line,TCW Investment Management,Bishop Street Capital,Old Mutual Capital,JNF Advisors Inc,RMB Asset Management,Pyxis Funds,Ambassador Funds,Madison Investment,Nicholas Funds,Trust for Credit Unions,Russell,TCG Financial Services,Weitz Investment Management,US Global Investors,Milestone,Eaton Vance,OneAmerica Funds,Shelton Capital Management,Forward Funds,Alpine,Pacific Capital Investments,Performance Funds,Ohio National Investments,Sun Life Financial,First Investors Management,Macquarie,Harbor,Securian Financial,RS Funds,Penn Mutual Life,Sterling Capital,Mutual of America,ProFunds,Homestead,Davis Funds,Hancock Horizon,Pacific Life,Calvert,RBB Fund,State Farm,Williams Capital Management,CLS AdvisorOne,Miles Capital,Meeder Funds,Pioneer Investments,Victory Capital Management,Touchstone,GE Asset Management,Paydenfunds,Northwestern Mutual,Valic,William Blair,Huntington,SunAmerica,Virtus,Mass Mutual,Hartford Mutual Funds,Lord Abbett,Allianz,Glenmede,Fifth Third,Guggenheim Investments,Lincoln National,Highmark,Great-West Funds,Plan Investment Fund,American Beacon,PIMCO,Janus,AXA Equitable,Bank of New York Mellon,GuideStone Funds,MainStay Funds,Ivy Funds,Transamerica,Voya,Thrivent Financial,Gabelli Funds,Brown Brothers Harriman,Principal Funds,Putnam,Mount Vernon,Nationwide,Cavanal Hill,Reich & Tang,Public Financial Management,John Hancock,BMO Funds,TD Asset Management,Jackson National,CNI Charter,American Century,PNC Investments,MFS Investment,Oppenheimer,USAA,Wilmington Funds,AllianceBernstein,TIAA-CREF,SEI Investments,Columbia,Royal Bank of Canada,Dimensional,Franklin Templeton,Bank of America,HSBC,Prudential,DWS Investments,T. Rowe Price,UBS,First American,American Funds,Invesco,Legg Mason,Northern Trust Funds,State Street,Allspring Funds,Morgan Stanley,Schwab,Dreyfus,Goldman Sachs,Federated,Blackrock,JP Morgan,Vanguard,Fidelity
97,02-28-2019,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8536000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15539218.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52942458.96,0.0,0.0,0.0,0.0,0.0,407314823.28,181044875.53,0.0,174026120.9,68699413.35,0.0,104764186.55,0.0,229190230.82,171481353.64,170182858.26,146554567.45,0.0,0.0,0.0,0.0,0.0,0.0,306680656.8,119647010.0,528935846.18,243607421.35,0.0,0.0,99623095.58,238415738.52,436489481.34,528099601.73,0.0,0.0,179914687.25,0.0,467119196.09,0.0,307265384.18,454543824.94,0.0,0.0,500288283.06,742999600.92,0.0,1725558047.38,1397048585.95,1399506695.28,1236273775.2,1127122373.94,1171075147.44,1866163526.13,1351124506.86,1675285180.26,1746933549.2,1864674025.34,1508425614.71,1323399074.83,2503844759.07,2344105500.06,3255819723.63,957630805.18,0.0,2118191757.17,2747612773.69,0.0,1179114972.57,2580203179.6,4405753920.35,0.0,4388031508.39,3874387168.34,5487068699.08,14727313362.13,5536089062.21,9653595994.73,11203913833.13,8430575730.88,8269507915.79,11175513168.38,11949406372.24,14154245865.82,4475852153.2,21353406496.27,23935062759.52,0.0,17201399190.85,19909534945.0,22773810805.16,38162420910.45,61747813428.04,62024565049.82,31297517888.43,62551434895.34,72349489863.88,117989505302.65,96214017635.76,117974965670.46,118053209399.04,158798333408.65,159679462048.62,208126705241.38,242654899979.94,284432552522.15,301475116858.77,365480429420.35,673470824912.56
96,01-31-2019,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8795000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14754859.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54132028.04,0.0,0.0,0.0,0.0,0.0,364370516.83,180338748.95,0.0,172851534.32,68809861.84,0.0,106865393.47,0.0,231666883.57,195775068.75,167561146.39,156755688.82,0.0,0.0,0.0,0.0,0.0,0.0,327320292.3,110444100.0,514030872.69,242275284.53,0.0,0.0,103049325.65,607982071.0,439777991.79,507922661.31,0.0,0.0,181042281.99,0.0,481085623.86,0.0,332551405.61,479694436.98,0.0,0.0,562058794.86,774926793.75,0.0,1701485663.52,1162475595.14,1276936621.71,1236618776.8,1145543988.81,1256282310.66,2043063000.52,1327340757.66,1668174036.84,1761626910.0,2039402264.89,1463618296.85,1242527590.29,2407884852.51,2439440839.6,3723713871.53,993479747.55,0.0,2187470676.36,3042214724.62,0.0,1129307600.33,2714323945.05,4642678369.12,0.0,4498692739.71,4439482754.96,5432672438.27,14417858672.87,6117104615.92,11473216403.89,11037353060.82,8407664697.88,7531912983.84,11233547723.68,12697799209.15,13962062796.96,4216104567.75,18393088671.48,21935782901.57,0.0,14650685401.23,18531165966.35,24342414498.78,36803517181.75,59661485117.95,60663332998.79,18493971574.38,59948191059.3,60970754156.73,119076921867.7,93486735023.23,116405838652.67,113418294051.44,158059345017.68,161077065077.76,196772975580.4,232785847546.69,270388550803.57,291959462547.62,358057203680.17,679074724892.87
95,12-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60099380.09,0.0,0.0,8839000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15139856.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57464518.56,0.0,0.0,0.0,0.0,0.0,344783235.1,179306270.08,0.0,165889043.22,72892012.62,0.0,110873088.73,0.0,233209145.0,219682187.33,164172488.86,173863138.5,0.0,0.0,0.0,0.0,0.0,0.0,351294599.0,106765070.0,510839973.13,258324114.04,0.0,0.0,104812086.57,177302735.12,441520558.27,468298607.38,0.0,0.0,154691221.16,0.0,492558630.27,0.0,340337292.74,453001328.72,0.0,0.0,791940855.71,789601413.66,0.0,1702933991.79,1018468402.83,918485063.13,1049723022.79,1168405834.53,1179277038.66,2133158579.44,1215492880.71,1381983399.04,1806676295.6,1911244839.37,1697649883.97,1228612349.96,2350628723.46,2645419520.3,2799937312.32,1013665686.96,0.0,2262881093.76,3027952956.77,0.0,950726650.29,2641392270.33,4934060092.65,0.0,5270975865.4,4152033435.93,5581346083.34,14339370335.35,4608963431.49,9977844011.32,11086093813.32,8392679812.45,6785259180.18,11219173151.45,12422591713.57,13118519963.93,3983304484.34,16091363882.54,22416393412.29,0.0,14972083345.86,16660992832.71,21629779648.71,30198449173.71,60567731308.22,58694013394.59,18772237632.13,61566399107.8,64517425183.98,120609890614.13,85772974446.36,113032337149.28,115824527995.2,152520799283.55,162757228052.95,215001321884.44,235469394021.64,281103949521.21,297325259601.49,348036459355.95,670849360527.61
94,11-30-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59828744.84,0.0,0.0,8121000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15413496.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53547096.65,0.0,0.0,0.0,0.0,0.0,515576902.7,171835466.14,0.0,137284282.53,73243714.72,0.0,98636862.84,0.0,209746051.0,211239703.93,164817127.19,173002955.0,0.0,0.0,0.0,0.0,0.0,0.0,322231135.0,118954922.0,471006520.58,241560599.24,0.0,0.0,96897076.77,303664962.56,428785716.77,458480574.89,0.0,0.0,123735844.78,0.0,560744441.26,0.0,305844498.92,460343385.37,0.0,0.0,676728823.54,692886000.37,0.0,1598009339.3,1074662063.28,1349142663.03,1128006276.41,1100885860.54,1251631400.2,1662574605.32,1243542937.84,1825683089.74,1708941170.59,1786333010.69,1434335557.62,1227570106.24,2140466663.99,2130999929.3,3435923432.51,959916563.79,0.0,2261775902.51,3038362717.19,0.0,1122947272.33,2479928244.3,4485756363.74,0.0,5077498008.71,4718881678.73,5660058318.33,13466831291.48,5161196162.31,11393022422.56,10752869496.61,7987508833.68,6681548732.68,10846571516.88,9811313985.97,14577302626.45,3805493304.49,20099070766.29,23984636046.53,0.0,13896948826.32,18342076871.65,22801307736.92,32058184481.66,58413636411.3,58964218441.74,17329588261.7,61560588770.83,58755485796.07,109289672337.32,93044900360.72,107627579812.64,107124841497.82,138253475382.7,165664334258.8,200309239267.17,221272757375.63,276571441509.79,294943238846.01,335559160176.94,648704659725.21
93,10-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59879104.4,0.0,0.0,8135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14739492.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53848162.37,0.0,0.0,0.0,0.0,0.0,458975912.37,168266748.43,0.0,132015281.61,75213839.68,0.0,89503663.57,0.0,205427678.48,154081122.56,166355918.37,168236782.46,0.0,0.0,0.0,0.0,0.0,0.0,270201279.9,119373608.0,408177246.58,254694955.22,0.0,0.0,102113518.2,330223418.97,426768073.03,462371919.31,0.0,0.0,120198143.27,0.0,552366323.87,0.0,294796025.09,471779033.67,0.0,0.0,590803647.55,706953125.16,0.0,1588115253.83,959093088.43,1577610989.44,857179679.05,1097041538.31,1180685406.79,1542572290.85,1124063432.04,1629030380.23,1690425535.05,1767751591.99,1413996410.45,1187867027.86,2044095527.58,2108318183.53,3777548468.81,996415771.75,0.0,2195244456.62,2654871372.42,0.0,976856623.11,2460868463.24,4250205750.09,4097588827.92,5666613684.87,4934937499.77,5518046439.67,12811103985.13,6119934169.14,11376920875.21,10597032523.03,7565931249.61,6115029820.57,10798944702.13,9898826121.29,14509362767.59,3965222801.67,20155462025.2,25268593261.82,0.0,12244753344.36,18190404807.43,22589593371.82,33302114984.6,58570048006.44,56454696209.06,16872826285.45,61503137637.52,54131540296.3,106441514220.81,90553792356.15,106890055559.89,100213379819.23,130735084687.26,161756046982.56,206265185651.32,212520474454.87,285116873293.17,281422512694.19,332264991834.37,637534240626.02
92,09-30-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116126616.94,0.0,0.0,8326000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14412257.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54455994.17,0.0,0.0,0.0,0.0,0.0,325142865.71,166048470.35,0.0,113642344.83,67730867.02,0.0,87064842.95,0.0,207489801.74,199593870.83,163336498.59,177189731.34,0.0,0.0,0.0,0.0,323084457.88,0.0,322343940.15,92766306.0,415827656.92,256127243.43,0.0,0.0,97603176.9,325499784.65,415855639.29,461634215.55,0.0,0.0,114899886.15,0.0,530624291.59,0.0,294771762.35,440700297.93,0.0,0.0,541249321.15,646547749.25,0.0,1534074875.87,971838221.95,1642229242.11,738834165.97,1067092062.41,1112958000.04,1562346624.21,1172451552.32,1766696435.93,1695286517.72,1730729413.14,1286135103.93,1077613840.02,2002482573.48,2353652536.8,4417812741.76,1002430742.3,0.0,2079823700.19,2626049054.59,0.0,904997071.21,2410074037.92,4323172238.46,4713878947.85,6098619948.75,5011174520.5,5591384618.1,12508135766.12,6651182278.16,8593424306.52,10517803702.44,7550026297.23,7260341142.11,10545223321.77,9589828715.7,15260029311.76,4970879950.92,22565423613.08,23711295011.89,0.0,9805663917.83,17686304507.17,24761649576.53,36164726244.81,57785751352.15,56507291848.47,16212560196.21,60601762691.38,52215295292.66,108959865688.85,94316904021.16,106124640217.01,102402999403.3,127361528041.98,159552837824.15,198290544947.02,204818675462.02,282733839952.01,276861277728.56,327844768450.31,603874384424.67
91,08-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130272565.32,0.0,0.0,8657000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14682781.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54446135.8,0.0,0.0,0.0,0.0,0.0,335000306.33,162181703.94,0.0,116301516.36,68276922.56,0.0,87242963.08,0.0,210203260.0,206654482.36,164463891.54,185122058.48,0.0,0.0,0.0,0.0,333903471.02,0.0,300969963.8,89415727.0,390090073.67,256644726.51,0.0,0.0,97168168.88,346752641.11,420259066.54,459024798.03,0.0,0.0,114572638.72,0.0,514434813.36,0.0,288319907.6,464087624.53,0.0,0.0,509167559.11,640892634.81,0.0,1551521425.34,1271574870.75,1467409978.83,941795172.68,1058623068.96,1202551654.79,1547161947.26,1162249371.94,1676641422.53,1719919785.56,1723904617.98,1235144543.19,1038806977.04,2043142136.73,1960409606.8,3140098262.98,967926416.93,0.0,2071433661.18,2689901441.02,0.0,970997179.48,2416170963.92,4716122079.05,4803653415.16,5534407327.9,5347187881.08,5522418889.68,12768678516.36,6316253207.19,8018331505.05,10430465621.56,7214225945.39,7038905366.02,10548050914.16,9230795747.84,15149993114.69,4638302297.72,22031260431.46,24877600315.62,0.0,12019819048.88,18685817497.43,29582227477.71,37170726307.67,56946425608.32,55036449981.27,16076717098.68,60848178696.33,50815395163.37,106602130253.04,94155029387.53,112620441882.91,100676687060.91,128374742072.52,170767723890.2,201326088611.18,204244035531.18,286998329801.93,270915762892.27,314403134688.86,604814658416.1
90,07-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130014405.72,0.0,0.0,8759000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14605518.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48071203.2,0.0,0.0,0.0,0.0,0.0,260659315.67,164967391.98,0.0,126323085.37,67748827.91,0.0,88092142.72,0.0,215589340.0,186283277.57,160618112.52,182086297.73,0.0,0.0,0.0,0.0,330648108.49,0.0,305607640.15,97304746.0,402659611.58,259488836.94,0.0,0.0,103865260.35,309316357.07,419832784.51,445744190.09,0.0,0.0,115940853.9,0.0,539464466.67,0.0,301443432.54,463939293.74,0.0,0.0,515174963.07,682134515.5,0.0,1507708911.42,1341460970.48,1428883223.59,839400122.38,1049438582.85,1149717816.75,1716656053.1,1224953367.09,1687767568.94,1789524286.96,1728733138.06,1326792146.8,1140508376.29,2148887175.78,1717346723.08,3695919112.49,969914019.41,0.0,2115560899.87,2679256756.28,0.0,1121926616.71,2372826367.77,4453462626.77,4760453716.97,4059252557.7,5246500215.67,5741364940.33,12386412820.03,6276317058.47,9006851907.09,10223971058.39,7501299297.75,6681479450.34,10618587118.28,10104271194.42,14539864959.07,4684500677.19,22149075126.13,25522479157.08,0.0,12601732114.0,18007694670.3,27246044780.37,38064359688.56,56330400089.0,54560634544.83,16344303762.6,65487417218.44,48984518717.38,112491407509.32,99385603016.25,110255736615.34,111485093932.39,131248066610.82,170559489618.87,189244148904.14,201499424378.94,302105340385.51,267988630672.67,318011773844.23,611784844949.21
89,06-30-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119613042.47,0.0,0.0,9117000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14643188.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49171350.48,0.0,0.0,0.0,0.0,0.0,119930820.4,163467250.7,0.0,107369125.36,66457370.33,0.0,88767666.07,0.0,101384199.0,156781077.94,163409417.91,194973739.53,0.0,0.0,0.0,0.0,329359557.72,0.0,364952485.75,108886823.0,396133533.74,255681965.46,0.0,0.0,101270182.67,308501685.39,410275529.55,442498692.01,0.0,0.0,115541865.49,0.0,523816120.23,0.0,363720351.41,445090872.05,0.0,0.0,495729268.61,658218734.19,0.0,1482023836.71,1244505653.08,1522282373.18,777667416.89,1050103690.54,1070338857.36,1474411881.45,1191608389.66,784135498.91,1811061121.5,1731748803.41,954009242.07,1113569676.91,1960598067.76,1771725028.75,3881409342.72,966026899.05,0.0,2058071672.63,2790888537.98,0.0,905699551.53,2369924068.03,4961914185.77,5368277395.9,3806544900.05,4360963636.83,5333210832.19,12072316019.41,5914443127.4,8753429314.58,10058253108.95,7233107821.39,6415380407.71,10546170099.09,9644695450.63,14574046253.88,5352132190.16,24339591432.16,24495148992.77,0.0,12030716907.22,16149531697.19,25686579267.98,34145854097.1,54954543241.69,54334356627.02,15795505924.58,63118701088.68,49341308537.8,108377405101.65,101051372732.08,105741872567.04,114981353169.21,132710056024.62,163689676939.73,191624656463.0,192481722971.15,291146278461.24,258951957152.84,303753312591.15,583975505731.14
88,05-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69814382.75,0.0,0.0,10316000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14793181.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52099803.41,0.0,0.0,0.0,0.0,0.0,0.0,143476697.47,0.0,158288174.99,67150565.89,0.0,90380366.02,0.0,93117358.0,210458409.44,165146545.52,190103412.72,0.0,0.0,0.0,0.0,326540839.89,0.0,302733079.3,136314271.0,422321965.74,258666232.94,0.0,0.0,104910800.69,366264367.81,425355298.54,445026267.28,0.0,0.0,116417022.57,0.0,537179731.64,0.0,378729007.95,474146795.37,0.0,0.0,549248008.77,653814529.36,0.0,1459460142.22,1074562999.2,1631031500.82,859532687.5,1054478430.06,1162343976.4,1468449340.3,1155239719.22,791515588.64,1815265054.75,1732837550.23,1264591555.07,1135014790.63,1831810607.28,1815875385.1,4200965106.35,990108033.77,0.0,2130746799.08,2813185346.51,0.0,976256359.05,2466083412.92,4767503109.54,5086018078.59,3926260415.96,4443676599.04,5301747801.8,12095793482.2,6134810549.39,10271737418.76,9914454318.88,7418755212.47,6319716152.81,10523443635.1,9009593435.64,15124906986.29,5503054084.55,27569343626.81,23686270656.24,0.0,12256784066.81,17626950268.58,30561668637.36,33687022055.02,53896887206.07,51819831895.96,16853653348.94,66917463954.66,49543576549.86,109079151936.55,105330651632.51,108833675317.08,120014880399.26,137135267790.71,164012956775.36,183777904544.19,192800476681.23,296556334492.21,279999739084.62,311625351911.5,588821582661.09
87,04-30-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69790973.94,0.0,0.0,9827000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14913538.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52572545.96,0.0,0.0,0.0,0.0,0.0,0.0,144577156.66,0.0,129988623.55,68029465.03,0.0,93178703.07,0.0,93201632.0,214056111.38,169409706.9,178805714.87,0.0,0.0,0.0,0.0,344734491.88,0.0,314223111.95,152848722.0,435253062.54,264290913.24,0.0,0.0,106071014.02,314622846.08,429220117.77,442470716.51,0.0,0.0,117679327.31,0.0,492560780.99,0.0,383868013.37,463733379.52,0.0,0.0,586778053.29,674199098.54,0.0,1451372853.94,897782931.63,1644491428.48,866353435.18,1062841679.87,1154110372.92,1425986369.56,1197907410.84,811633505.54,1830230410.01,1727946298.77,1376841626.62,1078333479.72,2068702421.04,1610951964.93,4023837478.88,982507547.25,0.0,2137624174.57,2573268394.93,0.0,1002808763.41,2406178568.42,4537302029.65,5002990395.88,3821732125.6,4004646450.92,5177061267.76,11672040778.2,6561234695.14,11173169824.71,9814541368.09,7664495889.98,6081678020.72,10635556982.33,9710393784.61,15329797647.09,5477068020.6,27158109056.36,26908834772.06,0.0,11708083003.0,16824000603.93,30072333143.09,34151211205.31,55746284798.08,51906388555.96,16664283176.06,67939568980.29,53124680629.82,105950279787.17,109284318858.95,101285104104.29,121971399501.95,138620677416.13,166438463595.38,176012637771.89,192276047081.38,300606404262.57,255201067522.46,316578474835.11,581461362160.23
86,03-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9293000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14831010.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51875667.16,0.0,0.0,0.0,0.0,0.0,0.0,143112846.09,0.0,114584195.06,68517955.9,0.0,94630533.28,0.0,93263453.0,157281728.75,169506745.33,204010789.99,0.0,0.0,0.0,0.0,341133067.79,0.0,358526115.75,139021851.0,426964397.13,267048456.89,0.0,0.0,105902960.11,314106238.35,436594935.36,442240889.72,0.0,0.0,118306519.1,0.0,470688197.01,0.0,388054927.97,483788018.57,0.0,0.0,611500713.97,713306523.14,0.0,1462552005.26,1014385695.51,1615186523.55,883325095.62,1060123450.15,1165614573.4,1453262123.74,1136420963.41,804876672.25,1876487919.59,1712353964.47,1387572081.08,1129080438.8,1921842285.36,1642693426.8,3620872535.09,1042523644.02,0.0,2372321069.18,2698305957.79,0.0,845305758.09,2472909005.75,4270700905.2,5013402538.5,3841012226.99,4094615157.02,5263089757.26,11719176313.94,6365173009.16,10407507336.76,9827967852.69,7859765539.55,5913224288.2,10534632226.35,9599178170.37,15130717459.4,5782533669.2,29226177404.33,24356544139.92,0.0,12408531891.62,15183597594.19,26540584260.36,32897057795.07,56219781777.4,50028242599.01,16778981889.0,65230963682.88,49969780768.15,107858574421.21,106826903623.78,104184379363.15,114673588119.83,142687136541.36,166413976345.4,184539225210.24,203913370351.63,280401944212.29,246322930031.02,293463606240.73,573522569791.2
85,02-28-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9755000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14738807.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58303869.81,0.0,0.0,0.0,0.0,0.0,0.0,148886059.9,0.0,112063293.32,73152292.01,0.0,95763261.14,0.0,93315741.0,189302162.5,171447164.64,209621504.48,0.0,0.0,0.0,0.0,343083532.05,0.0,399722601.3,126725926.0,400706990.8,284585685.76,0.0,0.0,112933289.5,299690352.99,428290542.56,443112676.47,0.0,0.0,118596869.95,0.0,472619011.91,0.0,438671941.84,478511686.63,0.0,0.0,659361145.11,726896516.9,0.0,1433813153.14,1064121486.49,1620816341.46,785425995.52,1055415766.47,1140538106.9,1491517172.64,1112008917.57,835278090.33,1919498945.98,1731126528.41,1402898723.08,1108769901.5,2075486550.64,1786646606.15,3838430269.25,1051350031.34,0.0,2369215266.26,2697188380.77,0.0,934722299.97,2466135452.26,4555601061.15,5077990675.84,3548071444.03,3980857019.42,5461287679.88,12075833752.2,6638453440.93,9890203743.73,9748157632.45,8246576295.01,5952339402.09,10577418546.07,9776947689.69,14588131951.65,6010843731.94,27448009163.82,23417856025.08,0.0,13497742695.71,15719026190.19,27455799028.95,34010479639.27,53921800046.98,50056945282.82,16593185874.0,70551117911.59,59599314816.06,109409252527.24,106727351491.13,111124933803.67,117295331034.32,151355552372.06,174140859550.14,183244541161.95,201115820564.52,310640983317.09,272714175140.33,297572533538.66,584073663266.17
84,01-31-2018,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9709000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14352104.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57906043.57,0.0,0.0,0.0,0.0,0.0,0.0,136979651.74,0.0,119828489.15,67469792.02,0.0,94371712.97,0.0,90354408.0,203352228.61,167150501.58,211822826.59,0.0,0.0,0.0,0.0,337815561.54,0.0,371804874.85,124080645.0,369376193.19,258871905.51,0.0,0.0,109140978.16,367860982.6,438391788.09,441336487.45,0.0,0.0,114238476.21,0.0,585138561.38,0.0,456496175.73,499025734.11,0.0,0.0,490786045.8,706216990.23,0.0,1424665396.67,757980483.82,1564179925.72,687150592.89,1019890505.23,1207840894.0,1502142642.32,1220205763.14,811246856.87,1919690113.78,1690163452.99,1428678971.93,1156019006.27,2121786551.14,1892224893.65,4083727554.99,1237128065.82,0.0,2216258531.22,3074313654.77,0.0,998664726.19,2381780619.58,4634943273.3,5433940649.01,3799712143.65,4254353908.9,5365238177.87,12001429909.37,6795818262.76,10284671448.62,9659587560.26,8579751427.05,7324045484.15,10197864207.18,10325259431.26,14968896876.41,6228949639.11,25913019560.94,21824777257.84,0.0,12898358520.72,15136243857.82,27439195234.44,37364772724.32,53947818894.03,51524468610.37,16597584945.33,67338662487.49,59830127102.32,113640366010.4,101118991662.87,109086613484.89,116222929927.19,158326608145.12,177328050900.89,167407253407.67,196588358448.07,297529161386.74,250606868020.79,284264582938.78,580432935317.74
83,12-31-2017,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10530000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14114224.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59109804.27,0.0,0.0,0.0,0.0,0.0,0.0,138503201.31,0.0,121735319.59,67201217.13,0.0,91506321.67,0.0,92218393.0,229870173.46,173917952.88,205356284.55,0.0,0.0,0.0,0.0,346349248.65,0.0,413750330.75,116801239.0,329950580.86,264774675.54,0.0,0.0,109722255.5,380518277.24,440360476.26,446877288.69,0.0,0.0,117538488.45,0.0,647124653.0,0.0,550946582.45,490355440.37,0.0,0.0,608758552.72,698316311.76,0.0,1468133048.5,772392249.79,1442468123.11,807088288.01,1046025440.06,1185756490.6,1380693575.61,1201973702.69,827041580.67,1952711614.08,1718263935.75,1469460489.66,1189090576.54,1863622051.01,1817525200.8,4408454687.14,1029419303.55,0.0,2303004667.33,3242974544.91,0.0,950136557.41,2546221632.62,4753265647.1,5579488898.79,4003163807.27,4442935049.05,5392622563.74,12102719918.96,6723488949.76,9927438766.11,9580649590.61,8532228163.72,7436447121.92,10323515195.45,9955876695.09,14575780908.42,5896273575.64,25762860689.17,19981787666.58,0.0,13351615334.35,15468488926.53,26862763444.59,34879997952.53,50143285700.18,50042662084.37,16509281330.1,62549029775.98,61002379470.72,105811463485.13,96433541186.88,107248370713.63,131099765047.09,162505318681.01,177563840522.23,178864524139.92,202085120458.41,297590350609.84,250398276919.42,282512468358.16,566593476712.18
82,11-30-2017,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10615000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15286291.32,0.0,0.0,0.0,183559806.04,0.0,0.0,0.0,0.0,0.0,59210468.66,0.0,0.0,0.0,0.0,0.0,0.0,134144317.58,0.0,119769209.26,69230489.5,0.0,88813366.97,0.0,93826366.0,220333116.66,179935462.94,203288504.87,0.0,0.0,0.0,0.0,356130929.8,0.0,395448613.0,122355743.26,316953685.56,271429987.74,0.0,0.0,105693632.42,475296481.45,442647519.08,450618785.74,0.0,0.0,118210526.25,0.0,521860682.46,0.0,477632408.58,506278992.82,0.0,0.0,607528171.5,695037827.75,0.0,1411850722.46,628620209.93,1595259719.09,743924408.25,1058979132.34,1225060870.41,1369972030.95,1205305658.21,843458212.03,1932674301.65,1692107751.52,987616228.33,1214372813.19,1983572349.63,1627728263.2,496634768.32,1025568803.19,0.0,2269000134.83,2808486183.4,0.0,950939933.0,2528873457.99,4778166868.39,5293873957.98,3814220553.67,4799402646.75,5603748539.81,11724328166.35,7747701460.56,11093166184.4,9459797807.91,7796617040.76,7592737974.14,10484849835.92,9582875949.58,14402179732.49,5802819100.12,28063777936.69,21016208262.18,0.0,13991702231.22,16681699000.17,27193954394.86,36419518631.23,53240809422.39,49319177131.34,16859271049.66,66764360781.44,63520868340.19,107421244652.08,100679672271.76,111564509524.73,117993960191.48,158775553668.13,175286508994.44,169915496571.54,190771412531.49,279541442636.77,254773528380.77,289411800503.06,575158909225.14
