,Ticker,Timespan,Bearish_MACD_Result,Bullish_MACD_Result,Bearish_RSI_Result,Bullish_RSI_Result
3280,SOXS,month,False,False,False,False
3281,SOXS,quarter,False,False,False,False
3282,SOXS,year,,,False,False
3283,HYG,minute,False,False,True,True
3284,HYG,hour,True,False,False,False
3285,HYG,day,False,False,False,False
3286,HYG,week,False,False,False,False
3287,HYG,month,False,False,False,False
3288,HYG,quarter,False,False,False,False
3289,HYG,year,,,False,False
3290,IWM,minute,False,False,False,False
3291,IWM,hour,False,False,False,False
3292,IWM,day,False,False,False,False
3293,IWM,week,False,False,False,False
3294,IWM,month,False,False,False,False
3295,IWM,quarter,False,False,False,False
3296,IWM,year,,,False,False
3297,XLP,minute,False,False,False,False
3298,XLP,hour,False,False,False,False
3299,XLP,day,False,False,False,False
3300,XLP,week,False,False,False,False
3301,XLP,month,False,False,False,False
3302,XLP,quarter,False,False,False,False
3303,XLP,year,,,True,True
3304,SPXL,minute,False,False,True,True
3305,SPXL,hour,False,False,False,False
3306,SPXL,day,False,False,False,False
3307,SPXL,week,False,False,True,True
3308,SPXL,month,False,False,False,False
3309,SPXL,quarter,False,False,False,False
3310,SPXL,year,,,,
3311,LQD,minute,False,False,False,False
3312,LQD,hour,False,False,False,False
3313,LQD,day,False,False,False,False
3314,LQD,week,False,False,False,False
3315,LQD,month,False,False,False,False
3316,LQD,quarter,False,False,False,False
3317,LQD,year,,,False,False
3318,EFA,minute,False,False,False,False
3319,EFA,hour,False,False,False,False
3320,EFA,day,False,False,False,False
3321,EFA,week,False,False,False,False
3322,EFA,month,False,False,False,False
3323,EFA,quarter,False,False,False,False
3324,EFA,year,,,False,False
3325,USO,minute,False,False,False,False
3326,USO,hour,False,False,False,False
3327,USO,day,False,False,True,True
3328,USO,week,False,False,False,False
3329,USO,month,False,False,False,False
3330,USO,quarter,False,False,False,False
3331,USO,year,,,False,False
3332,EEM,minute,False,False,False,False
3333,EEM,hour,False,False,True,True
3334,EEM,day,False,False,False,False
3335,EEM,week,False,False,False,False
3336,EEM,month,False,False,False,False
3337,EEM,quarter,False,False,False,False
3338,EEM,year,,,False,False
3339,SPXS,minute,False,False,True,True
3340,SPXS,hour,False,True,False,False
3341,SPXS,day,False,False,False,False
3342,SPXS,week,False,False,False,False
3343,SPXS,month,False,False,False,False
3344,SPXS,quarter,False,False,False,False
3345,SPXS,year,,,,
3346,KWEB,minute,False,False,False,False
3347,KWEB,hour,False,False,True,True
3348,KWEB,day,False,False,False,False
3349,KWEB,week,False,False,False,False
3350,KWEB,month,False,False,False,False
3351,KWEB,quarter,False,False,False,False
3352,KWEB,year,,,,
3353,KOLD,minute,False,False,False,False
3354,KOLD,hour,False,False,False,False
3355,KOLD,day,False,False,False,False
3356,KOLD,week,False,False,False,False
3357,KOLD,month,False,False,False,False
3358,KOLD,quarter,False,False,False,False
3359,KOLD,year,,,,
3360,FXI,minute,False,False,True,True
3361,FXI,hour,True,False,True,True
3362,FXI,day,False,False,False,False
3363,FXI,week,False,False,False,False
3364,FXI,month,False,False,False,False
3365,FXI,quarter,False,False,False,False
3366,FXI,year,,,False,False
3367,QQQ,minute,False,False,True,True
3368,QQQ,hour,False,False,False,False
3369,QQQ,day,False,False,False,False
3370,QQQ,week,False,False,True,True
3371,QQQ,month,False,False,False,False
3372,QQQ,quarter,False,False,True,True
3373,QQQ,year,,,True,True
3374,XLV,minute,False,False,False,False
3375,XLV,hour,True,False,False,False
3376,XLV,day,False,False,False,False
3377,XLV,week,False,False,False,False
3378,XLV,month,False,False,False,False
3379,XLV,quarter,False,False,False,False
3380,XLV,year,,,True,True
3381,SPXU,minute,False,False,False,False
3382,SPXU,hour,False,False,False,False
3383,SPXU,day,False,False,False,False
3384,SPXU,week,False,False,False,False
3385,SPXU,month,False,False,False,False
3386,SPXU,quarter,False,False,False,False
3387,SPXU,year,,,False,False
3388,IEI,minute,False,False,False,False
3389,IEI,hour,False,False,False,False
3390,IEI,day,False,False,False,False
3391,IEI,week,False,False,False,False
3392,IEI,month,False,False,False,False
3393,IEI,quarter,False,False,False,False
3394,IEI,year,,,False,False
3395,XRT,minute,False,False,False,False
3396,XRT,hour,False,False,False,False
3397,XRT,day,False,False,False,False
3398,XRT,week,False,False,False,False
3399,XRT,month,False,False,False,False
3400,XRT,quarter,False,False,False,False
3401,XRT,year,,,False,False
3402,EMB,minute,False,False,True,True
3403,EMB,hour,False,False,True,True
3404,EMB,day,False,False,False,False
3405,EMB,week,False,False,False,False
3406,EMB,month,False,False,False,False
3407,EMB,quarter,False,False,False,False
3408,EMB,year,,,False,False
3409,TIP,minute,False,False,True,True
3410,TIP,hour,False,False,False,False
3411,TIP,day,True,False,False,False
3412,TIP,week,False,False,False,False
3413,TIP,month,False,False,False,False
3414,TIP,quarter,False,False,False,False
3415,TIP,year,,,False,False
3416,SPY,minute,False,False,False,False
3417,SPY,hour,False,False,False,False
3418,SPY,day,False,False,True,True
3419,SPY,week,False,False,True,True
3420,SPY,month,False,False,False,False
3421,SPY,quarter,False,False,False,False
3422,SPY,year,,,True,True
3423,BITO,minute,False,False,True,True
3424,BITO,hour,False,False,False,False
3425,BITO,day,False,False,False,False
3426,BITO,week,False,False,False,False
3427,BITO,month,,,False,False
3428,BITO,quarter,,,,
3429,BITO,year,,,,
3430,MSOS,minute,False,False,False,False
3431,MSOS,hour,True,False,True,True
3432,MSOS,day,False,False,False,False
3433,MSOS,week,False,False,False,False
3434,MSOS,month,False,False,False,False
3435,MSOS,quarter,,,,
3436,MSOS,year,,,,
3437,SOXL,minute,False,False,False,False
3438,SOXL,hour,False,False,False,False
3439,SOXL,day,False,True,False,False
3440,SOXL,week,False,False,False,False
3441,SOXL,month,False,False,False,False
3442,SOXL,quarter,False,False,False,False
3443,SOXL,year,,,False,False
3444,UNG,minute,False,False,False,False
3445,UNG,hour,True,False,False,False
3446,UNG,day,False,False,False,False
3447,UNG,week,False,False,False,False
3448,UNG,month,False,False,False,False
3449,UNG,quarter,False,False,False,False
3450,UNG,year,,,False,False
3451,FNGS,minute,False,False,True,True
3452,FNGS,hour,False,False,False,False
3453,FNGS,day,False,False,False,False
3454,FNGS,week,False,False,True,True
3455,FNGS,month,False,False,False,False
3456,FNGS,quarter,,,True,True
3457,FNGS,year,,,,
3458,ARKK,minute,False,False,False,False
3459,ARKK,hour,False,False,True,True
3460,ARKK,day,False,False,False,False
3461,ARKK,week,False,False,False,False
3462,ARKK,month,False,False,False,False
3463,ARKK,quarter,False,False,False,False
3464,ARKK,year,,,,
3465,LABU,minute,False,False,False,False
3466,LABU,hour,True,False,False,False
3467,LABU,day,False,False,False,False
3468,LABU,week,False,False,False,False
3469,LABU,month,False,False,False,False
3470,LABU,quarter,False,False,False,False
3471,LABU,year,,,,
3472,GLD,minute,False,False,False,False
3473,GLD,hour,False,False,False,False
3474,GLD,day,False,False,False,False
3475,GLD,week,False,False,False,False
3476,GLD,month,False,False,False,False
3477,GLD,quarter,False,False,False,False
3478,GLD,year,,,True,True
3479,XLE,minute,False,False,False,False
3480,XLE,hour,False,False,False,False
3481,XLE,day,False,False,False,False
3482,XLE,week,False,False,False,False
3483,XLE,month,False,False,False,False
3484,XLE,quarter,False,False,False,False
3485,XLE,year,,,False,False
3486,XHB,minute,False,False,False,False
3487,XHB,hour,True,False,False,False
3488,XHB,day,False,False,True,True
3489,XHB,week,False,False,True,True
3490,XHB,month,False,False,False,False
3491,XHB,quarter,False,False,False,False
3492,XHB,year,,,False,False
3493,XBI,minute,False,False,False,False
3494,XBI,hour,False,False,False,False
3495,XBI,day,False,False,False,False
3496,XBI,week,False,False,False,False
3497,XBI,month,False,False,False,False
3498,XBI,quarter,False,False,False,False
3499,XBI,year,,,False,False
3500,KRE,minute,False,False,True,True
3501,KRE,hour,False,False,False,False
3502,KRE,day,False,False,False,False
3503,KRE,week,False,False,False,False
3504,KRE,month,False,False,False,False
3505,KRE,quarter,False,False,False,False
3506,KRE,year,,,False,False
3507,TBT,minute,False,False,True,True
3508,TBT,hour,False,False,False,False
3509,TBT,day,False,False,False,False
3510,TBT,week,False,False,False,False
3511,TBT,month,False,False,False,False
3512,TBT,quarter,False,False,False,False
3513,TBT,year,,,False,False
3514,BOIL,minute,False,False,False,False
3515,BOIL,hour,False,False,False,False
3516,BOIL,day,False,False,False,False
3517,BOIL,week,False,False,False,False
3518,BOIL,month,False,False,False,False
3519,BOIL,quarter,False,False,False,False
3520,BOIL,year,,,,
3521,TSLL,minute,False,False,True,True
3522,TSLL,hour,False,False,False,False
3523,TSLL,day,False,False,False,False
3524,TSLL,week,False,False,False,False
3525,TSLL,month,,,,
3526,TSLL,quarter,,,,
3527,TSLL,year,,,,
3528,DPST,minute,False,False,False,False
3529,DPST,hour,False,False,False,False
3530,DPST,day,False,False,False,False
3531,DPST,week,False,False,False,False
3532,DPST,month,False,False,False,False
3533,DPST,quarter,False,False,False,False
3534,DPST,year,,,,
3535,IEF,minute,False,False,True,True
3536,IEF,hour,False,False,False,False
3537,IEF,day,False,False,False,False
3538,IEF,week,False,False,False,False
3539,IEF,month,False,True,False,False
3540,IEF,quarter,False,False,False,False
3541,IEF,year,,,False,False
3542,SQQQ,minute,False,False,False,False
3543,SQQQ,hour,False,True,False,False
3544,SQQQ,day,False,False,False,False
3545,SQQQ,week,False,False,False,False
3546,SQQQ,month,False,False,False,False
3547,SQQQ,quarter,False,False,False,False
3548,SQQQ,year,,,False,False
3549,EWJ,minute,False,False,False,False
3550,EWJ,hour,False,False,False,False
3551,EWJ,day,False,False,False,False
3552,EWJ,week,False,False,False,False
3553,EWJ,month,False,False,False,False
3554,EWJ,quarter,False,False,False,False
3555,EWJ,year,,,True,True
3556,TLT,minute,False,False,False,False
3557,TLT,hour,False,False,False,False
3558,TLT,day,False,False,False,False
3559,TLT,week,False,False,False,False
3560,TLT,month,False,False,False,False
3561,TLT,quarter,False,False,False,False
3562,TLT,year,,,False,False
3563,SLV,minute,False,False,False,False
3564,SLV,hour,False,False,False,False
3565,SLV,day,False,False,False,False
3566,SLV,week,False,True,False,False
3567,SLV,month,False,False,False,False
3568,SLV,quarter,False,False,False,False
3569,SLV,year,,,False,False
3570,JETS,minute,False,False,False,False
3571,JETS,hour,True,False,False,False
3572,JETS,day,False,False,False,False
3573,JETS,week,False,False,False,False
3574,JETS,month,False,False,False,False
3575,JETS,quarter,False,False,False,False
3576,JETS,year,,,,
3577,XLI,minute,False,False,False,False
3578,XLI,hour,False,False,False,False
3579,XLI,day,False,False,False,False
3580,XLI,week,False,False,False,False
3581,XLI,month,False,False,False,False
3582,XLI,quarter,False,False,False,False
3583,XLI,year,,,True,True
3584,IYR,minute,False,False,False,False
3585,IYR,hour,True,False,False,False
3586,IYR,day,False,False,False,False
3587,IYR,week,False,False,False,False
3588,IYR,month,False,False,False,False
3589,IYR,quarter,False,False,False,False
3590,IYR,year,,,False,False
3591,XLU,minute,False,False,False,False
3592,XLU,hour,False,False,False,False
3593,XLU,day,False,False,False,False
3594,XLU,week,False,False,False,False
3595,XLU,month,False,False,False,False
3596,XLU,quarter,False,False,False,False
3597,XLU,year,,,True,True
3598,XLY,minute,False,False,True,True
3599,XLY,hour,False,False,True,True
3600,XLY,day,False,False,False,False
3601,XLY,week,False,False,False,False
3602,XLY,month,False,False,False,False
3603,XLY,quarter,False,False,False,False
3604,XLY,year,,,True,True
3605,VIX,minute,,,,
3606,VIX,hour,,,,
3607,VIX,day,,,,
3608,VIX,week,,,,
3609,VIX,month,,,,
3610,VIX,quarter,,,,
3611,VIX,year,,,,
3612,NDX,minute,,,,
3613,NDX,hour,,,,
3614,NDX,day,,,,
3615,NDX,week,,,,
3616,NDX,month,,,,
3617,NDX,quarter,,,,
3618,NDX,year,,,,
3619,QSPT,minute,False,False,True,True
3620,QSPT,hour,False,False,False,False
3621,QSPT,day,False,False,True,True
3622,QSPT,week,False,False,True,True
3623,QSPT,month,,,False,False
3624,QSPT,quarter,,,,
3625,QSPT,year,,,,
3626,QQMG,minute,False,False,True,True
3627,QQMG,hour,False,False,True,True
3628,QQMG,day,False,False,False,False
3629,QQMG,week,False,False,True,True
3630,QQMG,month,,,False,False
3631,QQMG,quarter,,,,
3632,QQMG,year,,,,
3633,BYLD,minute,False,False,False,False
3634,BYLD,hour,True,False,False,False
3635,BYLD,day,False,False,False,False
3636,BYLD,week,False,False,False,False
3637,BYLD,month,False,False,False,False
3638,BYLD,quarter,False,False,False,False
3639,BYLD,year,,,,
3640,SPIB,minute,False,False,False,False
3641,SPIB,hour,True,False,False,False
3642,SPIB,day,False,False,False,False
3643,SPIB,week,False,False,False,False
3644,SPIB,month,False,False,False,False
3645,SPIB,quarter,,,False,False
3646,SPIB,year,,,,
